"enzyme","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","KO1","KO2","KO3","KO4","WT1","WT2","WT3","WT4"
"3.4.22.40",290.477022507459,-0.869990034335576,0.484575735172968,-1.79536442126025,0.072595657199546,0.263843968214146,314.474412520173,601.907911059819,399.594832502667,186.122118429208,141.831667710384,214.005330167021,259.116554625829,206.763353044572
"4.1.2.14",264.680170216955,-1.35308748687826,0.753691670587775,-1.79527987329758,0.0726091200869778,0.263843968214146,334.763084295668,164.618953499993,134.962493096927,887.659334046993,92.73609042602,106.329692347136,82.127851466172,314.243862556728
"4.1.3.16",264.680170216955,-1.35308748687826,0.753691670587775,-1.79527987329758,0.0726091200869778,0.263843968214146,334.763084295668,164.618953499993,134.962493096927,887.659334046993,92.73609042602,106.329692347136,82.127851466172,314.243862556728
"4.1.1.17",6.34939654835225,-6.07949941237043,3.38960244278106,-1.79357299712777,0.0728813497280443,0.263992444570472,49.0309567907797,0,1.76421559603826,0,0,0,0,0
"3.6.1.1",2573.9304874618,0.526833843135113,0.296958119166747,1.7741014948956,0.0760463635734487,0.274585129231978,1983.21766605464,1932.20702177598,2360.5204674992,2160.09035523129,2457.50639628953,3966.50130819,2970.60895303224,2760.79173162157
"2.7.1.33",166.957657793632,1.62431087584174,0.921928851957452,1.76186141955855,0.0780927144212634,0.281084502065178,49.0309567907797,149.364687538603,81.1539174177601,47.4253474843656,88.6447923189897,111.71347423813,770.983163763831,37.3449227965966
"3.4.13.21",230.347885371712,-1.12165573333205,0.642273014783045,-1.74638464876332,0.0807441356467953,0.287903308665604,202.88671775495,615.890988191092,152.60464905731,290.815810045638,103.646218711434,214.005330167021,203.728003637016,59.2053654092385
"4.4.1.11",183.506078683963,-1.08977047085509,0.623474974903698,-1.74789769392655,0.0804817442499042,0.287903308665604,322.928025759963,313.983641038596,204.649009140439,157.487946363176,166.379456352565,30.9567458732168,90.4043016139257,181.259503329823
"6.1.1.19",3361.14987848798,-0.525205813670692,0.300617501346134,-1.74708994426098,0.0806217374107025,0.287903308665604,3094.022445763,3470.34550621606,4342.61668964819,4957.2910389318,2617.06702246371,3119.90160583116,2815.90300027038,2472.05171877959
"4.2.1.44",138.04637709359,-1.34593310450049,0.77279099079565,-1.74165216796167,0.0815693269767591,0.289939570344181,194.433104515161,39.406853733589,158.779403643444,399.983591047385,113.192580961171,30.9567458732168,46.4754508296942,121.143286145057
"1.2.1.2",290.501388302752,-1.8591490993009,1.06988935106389,-1.73770221888103,0.0822632975534585,0.291498206548125,625.567379744431,253.602171608097,207.295332534496,735.540294946198,0,226.118839421758,129.239952307232,146.647135859806
"3.4.11.2",24.7261867625755,2.21647695412836,1.283637159437,1.72671610340457,0.0842186621394372,0.296330267061082,21.979394423453,12.7118883011577,0.882107798019132,0,46.36804521301,34.9945822914625,68.1215512161271,12.7519248573745
"3.4.13.-",263.960328361794,0.985368413890624,0.571482171438283,1.72423299122471,0.0846657905888806,0.296330267061082,231.629002770235,98.5171343339724,264.63233940574,114.536688264128,294.573463706181,356.675550278368,163.619052920978,587.499395214752
"6.1.1.15",7088.66129006626,-0.732214252660646,0.424635847370982,-1.72433452614505,0.0846474698408445,0.296330267061082,8916.87124533007,10110.4003603258,6677.55603100483,9693.56206222891,4107.66329945842,9079.74815916177,3454.46296167015,4669.0262013501
"6.3.5.3",7093.14864089401,0.730055066010422,0.422759057736592,1.72688213924749,0.0841888327320134,0.296330267061082,4796.58015225662,6109.96911195146,5605.79505641158,4830.22690038878,4786.81878522544,14591.3948700671,8354.12144914038,7670.28280171074
"2.1.1.74",473.082405548933,-0.962478207010845,0.561082800329715,-1.71539424563586,0.0862729697104913,0.301031982995935,1097.27899852469,335.593851150564,708.332561809363,360.611604456591,376.399425846787,224.772893949009,191.631653421068,490.03825523339
"1.8.4.14",126.479766292881,-1.90565927625457,1.11709554530566,-1.70590535810716,0.0880257020057544,0.305975245841837,480.165232020049,55.932308525094,77.6254862256836,185.227300552145,95.4636224973735,0,50.9320009092539,66.4921796134525
"2.7.1.56",5.24721115610213,5.15166113178179,3.02180206062344,1.70483076933204,0.0882259911323089,0.305975245841837,0,0.635594415057887,0,0,0,6.72972736374279,0,34.6123674700164
"2.1.2.11",457.511533913128,-0.922987459170794,0.543675378888453,-1.69768118074033,0.0895679515606036,0.308752364745162,1124.33056089202,397.882103826237,531.028894407517,343.610064792384,357.306701347312,406.475532770064,341.881056103367,157.577357166127
"3.1.7.2",974.396082795628,-1.2528715190682,0.737771692554625,-1.69818323434175,0.089473183857547,0.308752364745162,840.289156035087,3719.49851691875,532.793110003556,398.193955293258,415.948640881413,728.156500756969,765.889963672906,394.398818803081
"3.5.99.6",7144.46291132644,-0.690823169516113,0.407698206237142,-1.69444740974477,0.0901802970475337,0.309926864250711,9391.96430940625,6514.20715992828,8133.0338977364,11254.1244398277,6371.51491868185,2955.69625815583,7340.57463104622,5194.58767582904
"2.4.1.25",2634.81382069058,0.658961553389033,0.389310006051471,1.6926396525804,0.0905240785457457,0.310148976721205,1540.24833228967,2657.42024935702,1903.58862812529,2071.503385402,2922.55061445531,2008.15064534085,3435.36346132918,4539.68524922531
"5.4.3.3",1168.69655643594,1.22873645803401,0.726524507482607,1.69125259420575,0.0907885698728154,0.310148976721205,617.113766504641,692.797912413096,563.666882934225,922.55723125247,1921.54634426856,480.502533771235,368.620356580725,3782.76742376258
"2.7.1.26",25.5254241410363,-1.24619017654701,0.739150050869473,-1.68597725871912,0.091800179634918,0.312668671532661,40.5773435509901,48.3051755443994,38.8127431128418,16.106721787143,21.8202565708282,6.72972736374279,19.0995003409702,12.7519248573745
"2.6.-.-",9.37128716981087,-2.68907430392748,1.59764018010921,-1.68315390249115,0.0923453019866695,0.313589254663065,37.1958982550743,3.17797207528943,19.4063715564209,5.36890726238101,4.09129810703029,0,5.72985010229107,0
"1.12.7.2",404.386133491128,-0.643044668021392,0.382578874655549,-1.68081593266317,0.0927986729388402,0.313870545413255,410.845603453775,585.382456268314,567.195314126302,408.036951940956,346.396573061898,261.11342171322,223.464153989352,432.654593375205
"2.7.1.130",117.255147759609,-1.47695156589954,0.879194283720173,-1.67989213902762,0.0929783035492376,0.313870545413255,375.340427846658,217.373289949797,29.9916651326505,67.1113407797626,54.5506414270706,134.594547274856,23.5560504205299,35.5232192455431
"1.1.5.3",371.675251974169,-1.19788330570811,0.715677096018581,-1.67377622166772,0.0941745872228475,0.316038835356674,138.639257132549,1104.02749895555,400.476940300686,426.82812735929,87.281026283313,421.280932970298,174.442103114195,220.426129677473
"2.3.1.57",4.78104841136649,-5.67942897978642,3.39158766510472,-1.67456352027128,0.0940199017400814,0.316038835356674,0,0,15.8779403643444,22.3704469265875,0,0,0,0
"2.6.1.17",61.9319443735434,1.60899854508228,0.963213787056718,1.67044800095613,0.0948307593471927,0.317307614120665,55.7938473826114,1.90678324517366,57.3370068712436,8.05336089357151,65.4607697124847,86.1405102559077,79.5812514207093,141.182025206646
"1.4.3.5",2.45791769351964,-3.91967073425596,2.35727559041522,-1.66279698063031,0.0963530812464114,0.319099649239674,8.4536132397896,7.62713298069464,0.882107798019132,1.789635754127,0,0,0,0.910851775526747
"3.5.-.-",575.591427752324,-1.19228568535266,0.717922166991148,-1.6607450503299,0.0967646613820573,0.319099649239674,136.948534484592,451.907629106157,1072.64308239126,1541.77120218041,272.753207135353,184.394529766552,467.937758353771,476.375478600489
"3.6.3.41",46.3090584200676,-2.29773476220233,1.38140691515839,-1.6633294194411,0.0962465128449498,0.319099649239674,223.175389530446,39.406853733589,37.9306353148227,7.15854301650801,0,51.1459279644452,2.5466000454627,9.10851775526747
"3.6.3.53",4.64139930548473,-5.63793654210493,3.39182666792356,-1.66221245779532,0.0964701830355813,0.319099649239674,0,12.0762938860998,0,25.054900557778,0,0,0,0
"4.3.1.18",265.642480390548,-2.02934170288983,1.221282863202,-1.66164757079228,0.0965834591921873,0.319099649239674,894.39228076974,9.5339162258683,770.080107670702,33.1082614513495,178.653350673656,6.72972736374279,54.1152509660823,178.526948003242
"2.4.2.19",581.741331129453,1.02866431534227,0.620886887019782,1.65676605006074,0.0975667833637643,0.320817578726384,167.381542147834,669.280919055955,249.636506839414,443.829667023497,555.052776520443,305.529622313922,1085.48826937847,1177.73134575608
"5.3.1.26",3.035600222415,5.10833536019715,3.09643354098318,1.64974810296596,0.0989944672373311,0.3245766871201,0,0,0,0,8.18259621406059,0,13.3696502386792,2.73255532658024
"3.1.1.5",66.1332168919039,1.44884519728418,0.879888703044608,1.64662325163496,0.0996355081744024,0.325742449361012,25.3608397193688,59.7458750154413,42.3411743049183,14.317086033016,12.2738943210909,72.6810555284221,222.19085396662,80.1549562463537
"5.1.3.7",3.09647991369874,5.12734035691361,3.13974544325935,1.63304333092397,0.10245988372912,0.33401922095693,0,0,0,0,4.09129810703029,17.4972911457312,3.18325005682837,0
"3.3.1.1",1209.84889278028,0.737925539098799,0.452385625151033,1.63118697428203,0.102850872953971,0.334338592707921,1303.54716157556,544.704413704609,1109.69160990807,672.008225674689,1196.02281328852,1429.39409205897,2276.66044064365,1146.76238538817
"2.6.1.42",2149.05191945858,-0.721244732763727,0.443235762941585,-1.62722594399221,0.103689119554756,0.33594182569112,2911.42439978354,1164.40896838605,3771.01083653179,2854.46902783257,2022.46503090864,1484.57785644166,1336.32837385655,1647.73086192789
"3.6.3.3",1002.74831572458,1.21559714767491,0.747563556005329,1.6260786630244,0.10393292240926,0.33594182569112,143.711425076423,520.551825932409,339.611502237366,1410.23297425208,609.603417947514,1347.29141822131,2746.50814903152,904.47581309806
"5.3.1.23",218.007811021553,1.20236050487657,0.740715650753213,1.62324166318603,0.104537754722991,0.336942311126928,169.072264795792,41.3136369787626,157.015188047405,161.06721787143,702.339508373534,255.729639822226,165.529002955075,91.9960293282014
"1.2.1.59",31.8058885525031,1.64220558067911,1.01284326388018,1.62138174705122,0.104935792900934,0.337272506197088,40.5773435509901,4.44916090540521,1.76421559603826,16.106721787143,45.0042791773332,20.1891820912284,47.1121008410599,79.244104470827
"2.7.1.31",90.278942421578,1.61898206163978,1.0007438087259,1.61777874369364,0.105710288890921,0.338807414675675,0,67.373007996136,45.8696054969949,63.5320692715086,76.3708979978988,144.016165584096,254.023354534904,71.0464384910863
"3.2.1.51",2759.67798816561,-1.11744226232804,0.691523148282103,-1.61591447098195,0.106112806439306,0.339144851953077,1058.39237762166,7819.71808845718,1509.28644241073,4724.63839089529,826.442217620119,1932.77769886693,2671.38344769037,1534.78524176257
"2.5.1.54",1243.85359413058,-0.660467600433933,0.410480115335349,-1.60901241195168,0.10761362764018,0.341788828664652,1567.29989465699,1179.02763993238,2208.79792623991,1139.10315750184,1440.13693367466,794.107828921649,771.619813775197,850.735558341982
"4.1.1.8",1396.26339980892,-1.05388227795224,0.655406014871406,-1.60798383603333,0.107838718947655,0.341788828664652,3836.24968821652,1531.78254028951,1609.84673138492,561.050808918815,1416.95291106816,1086.17799650809,764.616663650175,363.429858435172
"6.3.1.1",1410.28823101909,-0.774738907682869,0.481388796166784,-1.60938292260223,0.107532637106393,0.341788828664652,2510.72313221751,701.696234223907,2415.21115097638,1493.45103681898,1136.01710771875,948.891558287733,838.468064968593,1237.84756294085
"1.3.1.9",617.382732442399,-0.890778188749502,0.555441777749283,-1.60372918356816,0.108773760186447,0.343797397154393,1274.80487656027,843.433788781816,535.439433397613,556.576719533498,162.288158245535,353.983659332871,667.845861922592,544.689361764995
"2.3.1.129",478.61394073992,-0.902767619828429,0.565464548419517,-1.59650613349976,0.110375837470381,0.34789732197156,569.773532361819,834.535466971005,299.034543528486,791.913821201199,196.382309137454,358.021495751116,601.634260740562,177.616096227716
"5.3.1.1",6530.56838988674,0.632412373698168,0.396983456259453,1.59304465646258,0.111150173405353,0.349372859106081,5865.11686576603,3098.5227734072,6734.01093007805,4789.96009592092,10297.7973353953,6674.54359936009,9060.80296175628,5723.79255741008
"3.11.1.1",3.93273861704592,-5.39507616750641,3.39337131075934,-1.58988677437104,0.111860329345722,0.350639109295243,6.76289059183168,0,24.6990183445357,0,0,0,0,0
"2.7.1.50",25.2924082742685,-1.82932827109181,1.15670999423925,-1.58149257826282,0.113765454580205,0.35563392787949,43.9587888469059,24.7881821872576,38.8127431128418,50.1098011155561,27.2753207135353,0,1.90995003409702,15.4844801839547
"3.2.1.169",1671.32810338312,-1.75529678032336,1.11466056493918,-1.5747365929458,0.115317257586629,0.359499975153945,1063.46454556553,5895.77379407696,446.346545797681,2909.94773621051,5.45506414270706,772.572701357672,1759.70063141472,517.363808499192
"1.1.1.17",12.7588731452704,3.05394841346389,1.94416855639928,1.57082491814393,0.116223322393013,0.361337359265471,0,8.89832181081041,1.76421559603826,0,39.5492150346262,5.38378189099423,46.4754508296942,0
"1.3.1.22",173.849254282255,-1.5266108891427,0.975387783424821,-1.56513226337775,0.11755189998811,0.361589896381628,54.1031247346535,726.484416411164,38.8127431128418,212.966654741113,28.6390867492121,137.286438220353,157.889202818687,34.6123674700164
"2.7.1.5",657.59413762599,1.32315712577824,0.846173104213425,1.5636955596789,0.117889081028892,0.361589896381628,131.876366540718,708.052178374486,41.4590665068992,620.108788805006,523.686157699878,1265.18874438364,1575.07212811868,395.309670578608
"3.1.26.3",309.674844628547,-1.0331877082834,0.660695031329147,-1.56378913006943,0.117867097849665,0.361589896381628,397.319822270111,294.915808586859,709.214669607382,263.076455856669,94.0998564616968,164.205347675324,95.4975017048511,459.06929486548
"4.2.1.136",93.4110444467257,1.2054645203965,0.769300140506168,1.56696256366645,0.11712344232785,0.361589896381628,42.268066198948,134.110421577214,15.8779403643444,33.1082614513495,68.1883017838382,211.313439221523,154.069302750493,88.3526222260945
"5.1.99.6",93.4110444467257,1.2054645203965,0.769300140506168,1.56696256366645,0.11712344232785,0.361589896381628,42.268066198948,134.110421577214,15.8779403643444,33.1082614513495,68.1883017838382,211.313439221523,154.069302750493,88.3526222260945
"3.4.11.9",836.984392569406,-0.834796085496134,0.534990407401362,-1.56039449296116,0.118666685429279,0.362999163739429,1345.8152277745,1128.81568114281,561.902667338187,1255.42948152009,422.767471059797,266.497203604214,1001.45046787821,713.196940237443
"3.5.4.9",989.089161547983,-0.582360158953213,0.374390265193322,-1.55548958692209,0.119829512668259,0.365576133568136,1423.58846958057,1052.54435133586,1470.47369929789,798.177546340643,769.164044121695,701.237591301998,630.920161263383,1066.60742914182
"3.1.1.53",69.6776247323283,1.84261371466256,1.18906800233764,1.54962854188329,0.121230698308183,0.36886460471903,8.4536132397896,97.2459455038567,2.6463233940574,12.527450278889,30.0028527848888,242.27018509474,151.52270270503,12.7519248573745
"2.5.1.10",279.501988745766,1.39117492179249,0.902725587507912,1.54108285069553,0.12329662308186,0.372173140043394,280.659959561015,57.8390917702677,225.819596292898,53.6890726238101,189.56347895907,212.659384694272,74.4880513297839,1141.29727473501
"4.4.1.15",194.164421037606,2.58606213805174,1.67650142811464,1.54253500455408,0.122943638444181,0.372173140043394,54.1031247346535,0,161.425727037501,6.26372513944451,979.184013615917,0,108.230501932165,244.108275841168
"5.4.2.9",145.713494079156,1.5073026987097,0.977600981887876,1.54183836415436,0.123112876805353,0.372173140043394,32.1237303112005,3.17797207528943,224.937488494879,42.9512580990481,207.292437422868,149.39994747509,164.255702932344,341.56941582253
"3.2.1.97",2089.9812083727,1.08572529433662,0.706760986007595,1.53619868078705,0.124489659474687,0.374782853458095,584.990036193441,347.034550621606,1224.36562365056,3198.07909262495,3807.63477160953,1371.51843673078,3496.48186242028,2689.74529313048
"3.4.14.5",483.536847784521,-1.06025023550255,0.69171437408709,-1.5327861834617,0.125328546000714,0.376315449965301,446.350779060891,1501.27400836673,194.945823362228,471.569021212465,197.746075173131,477.810642825738,411.912557353591,166.685874921395
"3.6.3.5",1042.51683546326,1.1272684874013,0.736934804574766,1.52967193353253,0.126097954152282,0.377631930938988,150.474315668255,542.162036044377,412.826449472954,1513.13703011438,642.333802803756,1362.09681842154,2751.60134912244,965.502882058352
"4.2.3.5",322.347027866838,-0.741695991381575,0.485533507260836,-1.52758971376846,0.126614437263361,0.378186054757841,339.835252239542,577.755323287619,464.870809556082,229.96819440532,369.580595668403,254.383694349477,188.44840336424,153.93395006402
"2.7.1.15",78.0053444863798,1.1981235331398,0.786261114896323,1.52382396946819,0.12755269019128,0.379993784616843,49.0309567907797,24.7881821872576,27.3453417385931,88.5869698292866,54.5506414270706,60.5675462736851,54.1152509660823,265.057866678283
"1.8.1.4",1595.9286918436,-1.05930822790073,0.695847526399569,-1.52232807865506,0.127926895893766,0.380116115142675,1599.42362496819,4699.58510493801,676.576681080674,1651.83380105922,606.87588587616,1395.74545524025,1726.59483082371,410.794150762563
"3.1.26.4",6308.97586828921,-1.37005517866769,0.901094043744608,-1.52043528439523,0.12840161211368,0.380279992799976,13118.3170255055,265.042871079139,16409.8513665499,6599.28184334332,1669.24962766836,6593.78687099518,2612.81164664473,3203.46569452757
"5.4.99.1",916.91835306973,1.15751410842232,0.761796808858739,1.51945255606467,0.128648621578256,0.380279992799976,841.979878683044,413.771964202684,772.726431064759,242.495644684209,2252.94149093802,204.583711857781,558.342059967696,2048.50564315965
"3.1.13.1",9538.72484042804,-1.28118049895363,0.844783424094232,-1.5165786430141,0.129373100906132,0.381433354351154,3496.41443597698,9038.15258212315,36019.1077165152,5510.28848695704,2321.12979272185,13065.0927039702,4849.36313657234,2010.24986858753
"2.7.7.-",1667.37640654136,0.900791064717728,0.596307101292099,1.51061602782503,0.130886307978901,0.384900199494654,1384.70184867754,774.789591955564,1228.77616264065,1265.27247816779,831.897281762827,2071.41008256003,4667.28123332176,1114.88257324474
"2.7.1.17",2414.53511975443,-0.503861270287685,0.333862530160937,-1.50918783861369,0.13125078717229,0.384979815330547,2950.31102068657,2428.60625993618,2332.29301796258,3617.74867696773,1550.60198256448,1768.5723511916,2123.22778790452,2544.91986082173
"3.4.11.1",282.270290374914,-1.32151179866861,0.880160822556706,-1.50144355985973,0.133240874416651,0.388817999256773,503.83534909146,244.703849797286,527.500463215441,336.451521775876,450.042791773332,29.6108004004683,143.246252557277,22.7712943881687
"3.4.11.10",282.270290374914,-1.32151179866861,0.880160822556706,-1.50144355985973,0.133240874416651,0.388817999256773,503.83534909146,244.703849797286,527.500463215441,336.451521775876,450.042791773332,29.6108004004683,143.246252557277,22.7712943881687
"2.7.7.30",12.7552254331965,2.01300925145492,1.34212462460457,1.49986760882806,0.133648699915559,0.389013180111358,5.07216794387376,13.3474827162156,0.882107798019132,0.894817877063501,8.18259621406059,2.69189094549711,50.9320009092539,20.0387390615884
"6.1.1.-",45.8723477442164,1.09955309660052,0.735618449075185,1.49473289853303,0.134984164735377,0.391900590236808,40.5773435509901,12.7118883011577,38.8127431128418,25.054900557778,55.9144074627474,83.4486193104105,18.4628503296045,91.9960293282014
"4.99.1.3",588.158590285683,1.56763619071612,1.05619140930669,1.48423493781791,0.137746604031488,0.398905774619106,388.866209030322,11.440699471042,710.97888520342,76.0595195503976,856.445070405008,123.826983492867,539.242559626726,1998.40879550568
"2.7.10.-",339.665728669296,-1.31995451725433,0.890366258139718,-1.48248488213398,0.138211323242111,0.399238278023413,204.577440402908,1241.95148702311,34.4022041227461,459.041570933576,111.828814925495,282.648549277197,276.306104932703,106.569657736629
"2.7.7.33",1929.02019341695,-1.27095733233668,0.861468397047749,-1.47533831385138,0.140121610633447,0.402717273886052,304.330076632426,3781.15117517937,1869.18642400254,4956.39622105473,852.353772297978,177.66480240281,1309.58907337919,2181.49000238656
"3.4.21.102",1664.97624453357,-1.04665344490335,0.709163938119723,-1.47589772779259,0.139971349586692,0.402717273886052,955.258296096225,4174.5841181002,1146.74013742487,2698.77071722352,533.232519949615,1121.17257879955,2306.58299117784,383.46859749676
"2.8.1.7",1754.16390557701,-0.642908921090648,0.437576730045367,-1.46924842421121,0.141765420323332,0.406417951228447,1640.00096851918,2652.33549403656,2558.11261425548,1704.62805580597,1404.67901674707,1004.07532267042,2205.99228938206,863.487483199356
"2.7.7.56",114.073709739275,-1.40242748572875,0.955735740146115,-1.46737997421165,0.142272719037849,0.406850056195954,91.2990229897277,60.3814694304992,159.661511441463,350.768607808892,57.2781734984241,22.8810730367255,6.36650011365674,163.953319594814
"2.4.2.3",681.354894299714,-0.790990942226938,0.541045031231915,-1.46196877628821,0.143749766338493,0.410046208480551,1530.10399640192,544.068819289551,882.989905817151,497.518739647307,845.534942119594,356.675550278368,334.877905978345,459.06929486548
"5.4.99.23",114.487468301447,0.698980426062784,0.478634294608639,1.46036427798036,0.144189984913529,0.410276241362436,77.7732418060643,64.1950359208465,144.665678875138,62.6372513944451,141.831667710384,107.675637819885,147.702802636836,169.418430247975
"2.7.1.71",74.6973895254569,-1.02672222652044,0.705038033653018,-1.45626502048504,0.145319371325217,0.410572647696326,60.8660153264851,72.4577633165991,40.5769587088801,226.388922897066,76.3708979978988,47.1080915461995,40.1089507160375,33.7015156944896
"3.2.1.31",313.139736817306,-0.986722596838527,0.678268008624064,-1.45476800363944,0.145733498963201,0.410572647696326,693.196285662748,250.424199532807,296.388220134428,425.038491605163,57.2781734984241,460.313351680007,158.525852830053,163.953319594814
"4.4.1.21",248.445867736024,-1.18028261134006,0.810703722378839,-1.45587417296762,0.145427406495201,0.410572647696326,324.618748407921,31.7797207528943,664.227171908406,358.821968702464,185.47218085204,51.1459279644452,207.54790370521,163.953319594814
"6.3.1.5",8.07578437608649,-3.40471921811807,2.33891526965665,-1.4556830092515,0.14548026894268,0.410572647696326,28.7422850152847,4.44916090540521,0,25.9497184348415,0,0,0,5.46511065316048
"1.1.1.301",33.8144888281596,1.68606092719936,1.16281902767746,1.4499770704363,0.147064913489703,0.411705684800747,1.69072264795792,29.8729375077207,7.93897018217219,24.1600826807145,80.4621961049291,1.34594547274856,71.3048012729555,53.7402547560781
"2.7.6.1",5524.83235523459,0.491589596263639,0.338656163143852,1.4515891035322,0.14661589034302,0.411705684800747,3214.06375376801,4431.99985619864,5306.7605128831,5416.33260986537,7753.00991282241,4736.38211860217,6770.13622086258,6569.97385687443
"3.6.4.-",9779.66444955086,-0.620415698593332,0.428041819490307,-1.44942776696935,0.147218158982213,0.411705684800747,16230.937420396,10388.7907141212,15122.85608924,5660.61789030371,6686.54487292318,9114.74274145323,6593.78416771429,8439.04170025531
"1.4.1.16",591.925902017587,-0.636845217714294,0.441229617322268,-1.44334195328767,0.148924167066057,0.413436677913311,1005.97997553496,402.331264731642,792.13280262118,681.851222322388,392.764618274908,690.47002752001,411.912557353591,357.964747782012
"3.5.1.91",89.0343535702647,-1.43120341410723,0.990917906688543,-1.44432087102961,0.148648737556063,0.413436677913311,366.886814606869,36.2288816582995,56.4548990732244,59.9527977632546,79.0984300692524,67.2972736374278,4.45655007955972,41.8991816742304
"5.3.1.14",477.794713995445,0.780316080393435,0.540436193414873,1.44386347528433,0.148777382538216,0.413436677913311,187.670213923329,229.449583835897,304.3271903166,684.535675953578,365.489297561373,808.913229121883,595.267760626905,646.70476062399
"1.6.99.1",129.435990591351,-0.858095877092875,0.595904585368415,-1.43998871323059,0.149870592346619,0.415054237542458,226.556834826361,93.4323790135093,130.551954106832,216.545926249367,61.3694716054544,181.702638821055,64.3016511479331,61.027068960292
"2.5.-.-",14.0692215867168,3.12825296822388,2.17865567098407,1.43586387233504,0.151041080445986,0.417282984960944,0,0,11.4674013742487,0,21.8202565708282,0,46.4754508296942,32.7906639189629
"1.2.1.70",11.2595814264084,2.16190061973457,1.51700689600275,1.42510928950361,0.154125611798467,0.424391162977009,0,6.35594415057887,0,9.84299664769851,17.7289584637979,5.38378189099423,40.7456007274031,10.0193695307942
"1.4.1.13",161.161320708812,1.02296049005831,0.71953973355953,1.42168728472821,0.155117053012294,0.424391162977009,221.484666882488,34.9576928281838,129.669846308812,40.2668044678575,218.202565708282,297.453949477431,96.7708017275825,250.484238269855
"2.8.3.12",985.601650396963,-0.910314700628737,0.640175532717521,-1.42197671436221,0.155033010922656,0.424391162977009,1295.09354833577,821.823578669848,425.175958645222,2603.92002225479,1253.30098678695,506.075497753457,439.288507842315,540.135102887361
"3.1.3.15",31.1476912501715,1.30070838695186,0.91651911750542,1.41918303951164,0.155845659322845,0.424391162977009,8.4536132397896,36.8644760733574,6.17475458613392,19.685993295397,23.184022606505,102.29185592889,19.7361503523359,32.7906639189629
"3.2.2.-",1644.45570760663,1.05563288210118,0.742934544582409,1.42089621461138,0.155346933639541,0.424391162977009,468.330173484344,273.305598474891,2853.61872659189,677.37713293707,2959.37229741858,2714.77201853384,1082.94166933301,2125.92804407943
"3.4.16.-",4.13511573458628,-2.99359394621697,2.10813782138821,-1.42001813915832,0.155602400299501,0.424391162977009,0,3.81356649034732,9.70318577821045,16.106721787143,0,0,2.5466000454627,0.910851775526747
"1.1.1.60",34.7231991818973,-1.2545107322328,0.887605671421472,-1.41336493515611,0.157548450134588,0.424906600195781,50.7216794387376,8.26272739575253,79.3897018217219,57.2683441320641,39.5492150346262,12.113509254737,22.2827503977986,8.19766597974072
"1.3.1.98",392.708664212898,-0.888872259473906,0.629996501357953,-1.41091618375332,0.15826932960842,0.424906600195781,799.711812484097,193.220702177598,582.191146692627,464.410478195957,392.764618274908,440.124169588778,123.510102204941,145.73628408428
"1.8.1.14",2603.17374845018,1.01755213150068,0.719815735213708,1.41362862983063,0.157470970589194,0.424906600195781,897.773726065656,1963.98674252887,467.51713295014,3556.00624345035,2604.79312814262,3660.97168587608,6461.99761536159,1212.3437132261
"2.7.1.45",523.400895948858,0.991061813214542,0.699421707969221,1.41697319645983,0.156490764167481,0.424906600195781,218.103221586572,419.492313938205,190.535284372132,572.683441320641,272.753207135353,1582.8318759523,668.482511933958,262.325311351703
"3.4.17.13",169.286930363817,1.23701236149849,0.875280730782835,1.41327498480645,0.15757488621715,0.424906600195781,131.876366540718,13.9830771312735,235.522782071108,22.3704469265875,276.844505242383,323.026913459654,249.566804455344,101.104547083469
"4.2.1.46",3735.10349421774,0.592452082659335,0.419613190295541,1.41190052257905,0.157979253859924,0.424906600195781,2329.81580888601,3645.13397035698,2176.1599377132,3763.60399092909,3316.67899876589,3600.40413960239,3898.84466960339,7150.18643788496
"4.1.99.-",1870.28091448857,-0.681803729077226,0.483736658672875,-1.40945226468415,0.15870147901408,0.425066637453206,1594.35145702432,3380.09109927784,1648.65947449776,2593.18220773003,1085.5577643987,1911.24257130295,2002.26428574505,746.898455931932
"2.8.1.6",182.418229314506,1.19486464941813,0.849020612591979,1.40734468833486,0.159325204042532,0.425737840310372,30.4330076632426,228.813989420839,103.206612368238,80.5336089357151,349.124105133252,25.5729639822226,390.266456967158,251.395090045382
"2.7.7.83",10.70225665692,-2.62294936037551,1.86716426244451,-1.40477697283126,0.160087608546221,0.425780795690532,8.4536132397896,8.89832181081041,26.463233940574,29.5289899430955,12.2738943210909,0,0,0
"3.1.2.-",175.713759793529,0.700985786627807,0.498696175508809,1.40563698109898,0.159831948822482,0.425780795690532,94.6804682856436,149.364687538603,70.5686238415306,220.125197757621,212.747501565575,243.616130567489,253.386704523538,161.220764268234
"1.1.1.290",23.5487510365641,-1.31047170947,0.93807800439666,-1.39697520177211,0.162421028421423,0.430298608012351,23.6701170714109,81.3560851274095,18.5242637584018,10.737814524762,4.09129810703029,16.1513456729827,16.5529002955075,17.3061837350082
"2.7.9.3",161.695456802993,-1.00396153900688,0.719517648151305,-1.39532580137042,0.162917614952967,0.430298608012351,302.639353984468,153.178254028951,245.225967849319,161.962035748494,212.747501565575,30.9567458732168,35.6524006364778,151.20139473744
"3.4.21.105",9.30383464004941,2.86743276995253,2.05444066087631,1.39572430810897,0.162797531376334,0.430298608012351,0,0,7.05686238415305,1.789635754127,46.36804521301,0,1.90995003409702,17.3061837350082
